-98.0,4.0,9.0,-3.0,-8.0,-1.0,1.0,1.0,;134.0,-11.0,0.0,-3.0,-3.0,-1.0,-0.0,0.0,;-34.0,1.0,1.0,0.0,2.0,2.0,0.0,-1.0,;22.0,9.0,-10.0,-6.0,0.0,-1.0,-1.0,-0.0,;1.0,-7.0,1.0,3.0,2.0,0.0,-0.0,0.0,;-10.0,0.0,1.0,-0.0,-2.0,0.0,0.0,-0.0,;0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,;1.0,1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,;
-65.0,-56.0,23.0,3.0,1.0,-1.0,1.0,-1.0,;93.0,36.0,-17.0,3.0,-1.0,1.0,1.0,-0.0,;-34.0,-1.0,17.0,-4.0,1.0,1.0,1.0,0.0,;26.0,4.0,-6.0,-2.0,-3.0,1.0,-0.0,-0.0,;2.0,3.0,-3.0,0.0,1.0,0.0,-0.0,-0.0,;-2.0,-2.0,2.0,-1.0,-2.0,-0.0,0.0,0.0,;1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,;0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,;
-37.0,-5.0,28.0,12.0,4.0,0.0,1.0,0.0,;60.0,30.0,-21.0,-9.0,-9.0,-1.0,-0.0,-0.0,;-23.0,-18.0,12.0,11.0,-1.0,-1.0,2.0,-1.0,;15.0,7.0,-8.0,-8.0,1.0,-0.0,-1.0,1.0,;-9.0,-6.0,5.0,-0.0,-1.0,0.0,0.0,0.0,;5.0,-1.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,;-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,;-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,;
-45.0,37.0,-3.0,-9.0,3.0,-0.0,1.0,0.0,;41.0,-55.0,3.0,8.0,-1.0,0.0,1.0,-0.0,;-0.0,16.0,4.0,-12.0,-1.0,-0.0,-0.0,0.0,;14.0,-6.0,-4.0,6.0,-4.0,0.0,0.0,-0.0,;-0.0,4.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,;0.0,2.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,;-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,;1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,;
-14.0,0.0,-27.0,7.0,-6.0,-1.0,-1.0,-1.0,;-33.0,46.0,-5.0,3.0,3.0,3.0,1.0,-1.0,;13.0,6.0,-8.0,0.0,-0.0,-2.0,1.0,-1.0,;-23.0,-3.0,2.0,-3.0,3.0,-2.0,1.0,-1.0,;13.0,6.0,3.0,-1.0,0.0,0.0,0.0,0.0,;1.0,-3.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;-0.0,-2.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,;1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,;
-37.0,-54.0,-21.0,34.0,6.0,3.0,2.0,-0.0,;-33.0,-20.0,-16.0,19.0,1.0,1.0,-0.0,-0.0,;-14.0,-19.0,7.0,2.0,-1.0,1.0,-0.0,0.0,;23.0,10.0,5.0,-8.0,-2.0,-0.0,-1.0,-0.0,;2.0,-2.0,4.0,-2.0,-1.0,0.0,0.0,0.0,;6.0,0.0,-1.0,-1.0,-0.0,1.0,0.0,0.0,;1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,;-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,;
-35.0,26.0,-29.0,12.0,0.0,-5.0,-2.0,1.0,;-145.0,22.0,5.0,-3.0,-4.0,2.0,1.0,0.0,;33.0,-34.0,42.0,2.0,-8.0,0.0,-0.0,-0.0,;12.0,3.0,-7.0,11.0,3.0,-0.0,-1.0,-0.0,;-5.0,27.0,-3.0,-1.0,1.0,0.0,0.0,-1.0,;3.0,-4.0,2.0,-1.0,-0.0,-0.0,0.0,0.0,;-1.0,-3.0,0.0,1.0,0.0,0.0,-0.0,-0.0,;-2.0,2.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,;
-166.0,90.0,12.0,-25.0,-4.0,-4.0,-0.0,-0.0,;-58.0,-36.0,-6.0,1.0,-5.0,-4.0,-1.0,0.0,;55.0,21.0,2.0,1.0,-1.0,-2.0,1.0,1.0,;-13.0,-11.0,-3.0,-4.0,2.0,-0.0,1.0,0.0,;12.0,-11.0,-10.0,-4.0,-2.0,0.0,0.0,0.0,;3.0,8.0,-1.0,1.0,-0.0,0.0,0.0,0.0,;-1.0,-2.0,2.0,1.0,0.0,0.0,-0.0,-0.0,;1.0,0.0,-2.0,-1.0,-0.0,0.0,0.0,-0.0,;
-174.0,-15.0,1.0,-2.0,-2.0,0.0,0.0,1.0,;5.0,-1.0,5.0,1.0,-1.0,-0.0,-2.0,1.0,;24.0,17.0,-8.0,-3.0,1.0,2.0,-1.0,-0.0,;7.0,10.0,12.0,2.0,-1.0,-0.0,0.0,-0.0,;2.0,-10.0,-1.0,2.0,-0.0,1.0,0.0,-0.0,;4.0,-4.0,-2.0,1.0,-1.0,-0.0,-0.0,-0.0,;0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,;-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,;
-199.0,11.0,-13.0,10.0,9.0,2.0,-1.0,0.0,;-13.0,-25.0,2.0,-7.0,1.0,0.0,-0.0,0.0,;9.0,14.0,-21.0,2.0,3.0,-1.0,-0.0,-1.0,;15.0,9.0,2.0,-6.0,0.0,1.0,-0.0,1.0,;16.0,-2.0,0.0,-2.0,-1.0,-0.0,0.0,0.0,;-5.0,-0.0,2.0,1.0,-1.0,-1.0,0.0,-0.0,;-1.0,0.0,2.0,-0.0,-0.0,-0.0,-0.0,0.0,;0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,;
-156.0,-48.0,-7.0,-1.0,-1.0,-1.0,0.0,-0.0,;-2.0,45.0,-12.0,8.0,-1.0,-0.0,1.0,-0.0,;-4.0,-11.0,-1.0,-1.0,-2.0,1.0,-0.0,0.0,;-3.0,-7.0,-2.0,6.0,-0.0,-0.0,-0.0,0.0,;8.0,9.0,-4.0,1.0,-0.0,-0.0,0.0,0.0,;0.0,3.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;-1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,;-1.0,-1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,;
-132.0,32.0,-3.0,-8.0,6.0,1.0,-0.0,0.0,;-74.0,-14.0,-4.0,-7.0,2.0,1.0,-0.0,0.0,;-25.0,-12.0,10.0,6.0,0.0,0.0,-0.0,0.0,;1.0,-4.0,1.0,3.0,-2.0,-1.0,-0.0,-0.0,;-3.0,-3.0,-4.0,1.0,-1.0,-0.0,0.0,-0.0,;0.0,0.0,1.0,-0.0,-1.0,-0.0,-0.0,-0.0,;1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,;0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;
-172.0,-5.0,-12.0,20.0,-3.0,1.0,0.0,1.0,;-56.0,37.0,-4.0,-6.0,-4.0,-1.0,0.0,-0.0,;1.0,-19.0,13.0,-5.0,1.0,0.0,-0.0,-0.0,;-28.0,-23.0,12.0,10.0,-1.0,0.0,0.0,0.0,;7.0,6.0,-8.0,-2.0,1.0,-0.0,-0.0,-0.0,;-6.0,-2.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,;3.0,1.0,0.0,-1.0,-1.0,-0.0,0.0,0.0,;-1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,;
-108.0,-19.0,47.0,-14.0,-16.0,-4.0,-0.0,1.0,;-120.0,41.0,-7.0,-6.0,-3.0,1.0,-0.0,0.0,;-6.0,-21.0,-11.0,-2.0,4.0,2.0,-0.0,-0.0,;-12.0,3.0,-1.0,4.0,-2.0,-1.0,0.0,1.0,;6.0,-15.0,3.0,2.0,-1.0,-0.0,0.0,0.0,;3.0,2.0,0.0,-1.0,0.0,0.0,0.0,-1.0,;-2.0,1.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,;-1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;
-139.0,94.0,8.0,1.0,-5.0,-3.0,-1.0,1.0,;-65.0,-85.0,-24.0,4.0,3.0,2.0,-0.0,-1.0,;-51.0,24.0,31.0,8.0,-5.0,-1.0,0.0,0.0,;8.0,-8.0,0.0,-9.0,3.0,-0.0,-1.0,-1.0,;23.0,-4.0,-3.0,5.0,-0.0,-0.0,-0.0,0.0,;7.0,12.0,1.0,-1.0,-2.0,0.0,-0.0,-1.0,;1.0,0.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,;-3.0,-1.0,0.0,-1.0,1.0,0.0,-0.0,-0.0,;
-193.0,-46.0,-3.0,-11.0,5.0,1.0,-2.0,-0.0,;-141.0,52.0,-5.0,-1.0,-4.0,2.0,2.0,-0.0,;66.0,-26.0,-28.0,-17.0,2.0,-2.0,-1.0,1.0,;-13.0,18.0,22.0,11.0,-5.0,2.0,-0.0,-1.0,;-9.0,5.0,-9.0,-6.0,2.0,-0.0,1.0,1.0,;9.0,-5.0,1.0,0.0,-2.0,-2.0,-1.0,-0.0,;-1.0,-0.0,2.0,0.0,-2.0,0.0,-0.0,-0.0,;-0.0,2.0,-1.0,-0.0,2.0,0.0,1.0,1.0,;
-185.0,66.0,-15.0,-9.0,0.0,1.0,-0.0,-0.0,;-101.0,-79.0,3.0,5.0,-2.0,-1.0,-1.0,0.0,;32.0,34.0,11.0,-7.0,-1.0,2.0,1.0,0.0,;-11.0,-13.0,6.0,3.0,-0.0,-1.0,-1.0,-1.0,;5.0,-10.0,-8.0,-2.0,1.0,0.0,0.0,1.0,;-3.0,2.0,8.0,-1.0,-2.0,2.0,0.0,-1.0,;3.0,-0.0,-1.0,1.0,1.0,-1.0,-0.0,0.0,;-0.0,-0.0,-1.0,-1.0,-0.0,1.0,0.0,-0.0,;
-195.0,-12.0,1.0,-13.0,-11.0,-1.0,0.0,2.0,;-46.0,8.0,-2.0,3.0,2.0,1.0,-0.0,0.0,;-9.0,-5.0,-13.0,8.0,6.0,-2.0,0.0,-1.0,;1.0,6.0,10.0,-7.0,-4.0,1.0,1.0,0.0,;4.0,-8.0,0.0,2.0,1.0,0.0,-0.0,-0.0,;-1.0,3.0,-0.0,-0.0,-0.0,-1.0,0.0,0.0,;-1.0,0.0,1.0,-1.0,0.0,0.0,-0.0,-0.0,;1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,;
-182.0,-10.0,-27.0,-5.0,3.0,2.0,-2.0,-1.0,;-37.0,-27.0,11.0,6.0,-4.0,-2.0,1.0,1.0,;14.0,-2.0,13.0,5.0,-2.0,-2.0,-0.0,-1.0,;23.0,19.0,-15.0,-3.0,-0.0,-1.0,-1.0,-0.0,;-2.0,-8.0,1.0,2.0,-0.0,0.0,0.0,0.0,;8.0,6.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,;2.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,;-1.0,-2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,;
-171.0,-26.0,-6.0,-0.0,5.0,1.0,-1.0,2.0,;-3.0,47.0,2.0,-14.0,3.0,-0.0,-0.0,-0.0,;18.0,9.0,-19.0,8.0,0.0,-2.0,1.0,0.0,;-10.0,-7.0,5.0,-9.0,-1.0,1.0,-0.0,-0.0,;3.0,-3.0,-2.0,1.0,1.0,-0.0,-0.0,0.0,;0.0,1.0,-3.0,2.0,-0.0,0.0,-0.0,-0.0,;-1.0,1.0,1.0,-1.0,-0.0,0.0,0.0,-0.0,;1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,;
-177.0,45.0,5.0,-4.0,-0.0,-2.0,-1.0,1.0,;21.0,17.0,-19.0,5.0,2.0,-0.0,0.0,-1.0,;33.0,-25.0,-2.0,-1.0,-0.0,-0.0,0.0,-0.0,;-11.0,-12.0,4.0,0.0,1.0,1.0,-0.0,0.0,;6.0,2.0,-2.0,-1.0,1.0,-1.0,1.0,-0.0,;-6.0,-5.0,1.0,-2.0,-1.0,1.0,-0.0,0.0,;-1.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,;0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,;
-201.0,-6.0,-3.0,-3.0,-0.0,-5.0,2.0,0.0,;18.0,1.0,-12.0,5.0,-4.0,-1.0,-0.0,1.0,;-18.0,-6.0,6.0,9.0,2.0,-0.0,1.0,-0.0,;6.0,3.0,-1.0,1.0,1.0,-1.0,-0.0,0.0,;7.0,12.0,-3.0,3.0,-1.0,1.0,-0.0,0.0,;6.0,3.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,;0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,;-1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,;
-228.0,3.0,36.0,1.0,6.0,2.0,1.0,0.0,;-59.0,-2.0,-12.0,1.0,-4.0,-1.0,0.0,-0.0,;30.0,5.0,2.0,-3.0,1.0,1.0,0.0,0.0,;-9.0,-7.0,-1.0,2.0,0.0,-0.0,0.0,-0.0,;-6.0,-4.0,-3.0,-3.0,-1.0,0.0,-0.0,0.0,;4.0,2.0,0.0,2.0,1.0,-0.0,0.0,-0.0,;1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,;-2.0,-1.0,0.0,-1.0,-0.0,0.0,-0.0,-0.0,;
-213.0,13.0,10.0,4.0,4.0,-1.0,-1.0,-0.0,;-16.0,-14.0,-5.0,-2.0,-4.0,-0.0,-1.0,0.0,;-17.0,14.0,1.0,6.0,5.0,1.0,-0.0,-0.0,;-3.0,-4.0,3.0,-2.0,-2.0,1.0,0.0,-0.0,;7.0,-2.0,-6.0,0.0,-0.0,-1.0,-0.0,-0.0,;-3.0,0.0,2.0,1.0,0.0,-0.0,-0.0,0.0,;0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,;-1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,;
-230.0,7.0,12.0,2.0,1.0,0.0,-1.0,-0.0,;1.0,-26.0,1.0,1.0,3.0,-1.0,-1.0,0.0,;2.0,-22.0,-3.0,-1.0,-1.0,1.0,-0.0,-0.0,;-5.0,-2.0,-0.0,-0.0,2.0,0.0,-0.0,-0.0,;6.0,-4.0,1.0,0.0,0.0,0.0,-0.0,-0.0,;-2.0,2.0,-0.0,-0.0,0.0,0.0,0.0,0.0,;0.0,-1.0,1.0,0.0,-1.0,0.0,-0.0,0.0,;-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,;
-227.0,-24.0,11.0,8.0,1.0,0.0,-0.0,-0.0,;10.0,6.0,5.0,-3.0,2.0,1.0,0.0,0.0,;-14.0,24.0,3.0,-8.0,1.0,1.0,0.0,0.0,;-3.0,1.0,-5.0,1.0,1.0,0.0,-0.0,0.0,;4.0,-3.0,-1.0,1.0,-0.0,-0.0,0.0,0.0,;-0.0,1.0,1.0,-0.0,-1.0,-0.0,0.0,-0.0,;-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,;
-219.0,40.0,-16.0,-1.0,3.0,-2.0,-1.0,-0.0,;-28.0,13.0,21.0,0.0,-5.0,0.0,0.0,0.0,;-0.0,-12.0,-9.0,-0.0,2.0,0.0,-0.0,0.0,;1.0,-3.0,-9.0,-2.0,-1.0,-0.0,0.0,-0.0,;-3.0,3.0,5.0,-1.0,-1.0,0.0,0.0,0.0,;-3.0,-2.0,-1.0,1.0,1.0,0.0,0.0,-0.0,;1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,;-1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,;
-231.0,-21.0,-6.0,5.0,-4.0,1.0,-1.0,0.0,;-27.0,6.0,3.0,-3.0,4.0,-1.0,-0.0,-0.0,;-7.0,19.0,-3.0,-3.0,2.0,-0.0,-0.0,-0.0,;10.0,-14.0,-1.0,2.0,-1.0,0.0,-0.0,0.0,;7.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,;-8.0,3.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,;1.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,;1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,;
-238.0,-32.0,7.0,5.0,-4.0,0.0,0.0,0.0,;1.0,6.0,0.0,0.0,2.0,-0.0,-0.0,-0.0,;-18.0,19.0,-5.0,-2.0,2.0,-0.0,-0.0,-0.0,;7.0,-9.0,-0.0,2.0,-1.0,0.0,0.0,0.0,;4.0,-2.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,;-2.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,;-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,;
-191.0,-15.0,-38.0,-4.0,4.0,1.0,1.0,-1.0,;-45.0,22.0,25.0,-4.0,3.0,-4.0,0.0,0.0,;-7.0,-23.0,12.0,-6.0,-3.0,3.0,-0.0,-0.0,;-2.0,11.0,-3.0,1.0,0.0,0.0,-1.0,1.0,;-2.0,1.0,3.0,1.0,-0.0,-0.0,0.0,-0.0,;-3.0,-2.0,-2.0,1.0,0.0,0.0,0.0,-0.0,;0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,;0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,;
-209.0,2.0,-13.0,13.0,1.0,1.0,-1.0,-1.0,;56.0,13.0,-1.0,0.0,5.0,1.0,-1.0,-0.0,;-0.0,5.0,-2.0,-2.0,-2.0,-0.0,-0.0,-0.0,;-10.0,-1.0,3.0,-4.0,-1.0,1.0,0.0,0.0,;-3.0,-1.0,-1.0,-1.0,0.0,-0.0,-0.0,0.0,;-1.0,-0.0,-1.0,1.0,-0.0,-0.0,-0.0,0.0,;-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,;-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,;
-184.0,-19.0,-34.0,0.0,8.0,-2.0,-2.0,1.0,;36.0,-2.0,3.0,3.0,2.0,1.0,-1.0,0.0,;-15.0,9.0,0.0,-8.0,-2.0,1.0,2.0,-3.0,;5.0,-1.0,-3.0,-3.0,3.0,-1.0,0.0,0.0,;11.0,-7.0,-4.0,2.0,1.0,-1.0,0.0,-0.0,;-1.0,2.0,0.0,-1.0,-1.0,1.0,0.0,-0.0,;0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;-1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,;
-216.0,15.0,-2.0,7.0,2.0,2.0,-1.0,1.0,;16.0,-6.0,13.0,-0.0,0.0,1.0,-0.0,0.0,;-0.0,-1.0,4.0,4.0,3.0,-2.0,1.0,-0.0,;10.0,9.0,1.0,-5.0,0.0,1.0,-0.0,0.0,;1.0,2.0,1.0,0.0,-0.0,-0.0,0.0,0.0,;0.0,-1.0,0.0,-1.0,-0.0,0.0,-0.0,0.0,;0.0,-0.0,-1.0,0.0,-0.0,-0.0,0.0,0.0,;-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,;
-198.0,-22.0,-24.0,-6.0,-1.0,2.0,-0.0,1.0,;-29.0,13.0,-3.0,2.0,1.0,0.0,1.0,1.0,;-16.0,8.0,9.0,3.0,2.0,-0.0,-0.0,-0.0,;14.0,-2.0,-3.0,0.0,1.0,0.0,-0.0,-0.0,;-7.0,6.0,-3.0,1.0,-0.0,0.0,0.0,-0.0,;4.0,-1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,;0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,;-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,;
-207.0,15.0,-7.0,1.0,-1.0,-2.0,-0.0,-0.0,;-2.0,-3.0,-12.0,-1.0,0.0,-1.0,0.0,1.0,;11.0,-17.0,-9.0,2.0,0.0,1.0,0.0,0.0,;-5.0,0.0,5.0,-3.0,-1.0,0.0,-0.0,-0.0,;-1.0,-2.0,-0.0,-2.0,-0.0,0.0,-0.0,0.0,;-1.0,-1.0,2.0,0.0,0.0,0.0,-0.0,-0.0,;-1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,;
-141.0,-60.0,-22.0,9.0,2.0,2.0,-2.0,-1.0,;10.0,4.0,-8.0,2.0,3.0,-1.0,0.0,-0.0,;-11.0,-12.0,14.0,-3.0,-3.0,1.0,1.0,0.0,;5.0,-9.0,-3.0,-3.0,-0.0,0.0,0.0,0.0,;-7.0,8.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,;3.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,;1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,;-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,;
-117.0,-18.0,-30.0,16.0,6.0,-2.0,0.0,-1.0,;-16.0,-8.0,13.0,-2.0,-6.0,3.0,2.0,-1.0,;-1.0,6.0,-4.0,1.0,3.0,-1.0,0.0,1.0,;-1.0,7.0,0.0,1.0,-2.0,-2.0,0.0,2.0,;-6.0,5.0,2.0,-2.0,-1.0,1.0,-0.0,-1.0,;2.0,-1.0,-1.0,1.0,1.0,-1.0,-0.0,1.0,;0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,;-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,;
-186.0,-10.0,45.0,-3.0,4.0,-1.0,-0.0,1.0,;9.0,-7.0,-6.0,-3.0,-3.0,1.0,0.0,1.0,;2.0,5.0,-7.0,1.0,2.0,-1.0,1.0,-1.0,;-5.0,-4.0,-2.0,-1.0,2.0,-1.0,0.0,-0.0,;1.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,0.0,;-2.0,-2.0,0.0,0.0,-0.0,0.0,0.0,-0.0,;0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,;-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,;
-164.0,5.0,3.0,11.0,5.0,-1.0,-1.0,0.0,;29.0,-22.0,-4.0,5.0,-2.0,-0.0,0.0,0.0,;3.0,-0.0,-3.0,-4.0,0.0,1.0,0.0,0.0,;-2.0,-4.0,1.0,2.0,1.0,-0.0,0.0,0.0,;1.0,1.0,2.0,0.0,-0.0,0.0,0.0,0.0,;1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,;-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;
-146.0,-16.0,-4.0,3.0,-2.0,-0.0,-0.0,-0.0,;1.0,10.0,3.0,-4.0,-1.0,0.0,0.0,-0.0,;2.0,-2.0,2.0,0.0,1.0,0.0,0.0,-0.0,;2.0,0.0,2.0,1.0,-0.0,0.0,-0.0,-0.0,;-2.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,;-1.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,;0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,;-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,;
-172.0,-23.0,2.0,16.0,2.0,1.0,-0.0,0.0,;-12.0,6.0,0.0,1.0,-3.0,0.0,-0.0,0.0,;29.0,6.0,-4.0,-3.0,-2.0,-0.0,0.0,0.0,;-4.0,-4.0,-1.0,2.0,0.0,-0.0,-0.0,-0.0,;-5.0,3.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,;1.0,1.0,0.0,-1.0,-0.0,0.0,0.0,0.0,;-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,;
-169.0,5.0,-10.0,-4.0,-4.0,1.0,-0.0,0.0,;-16.0,-9.0,-5.0,3.0,1.0,-0.0,-0.0,-0.0,;2.0,7.0,4.0,0.0,-1.0,0.0,0.0,0.0,;2.0,-0.0,-4.0,-1.0,0.0,-0.0,-0.0,0.0,;-0.0,-0.0,-3.0,0.0,-0.0,0.0,0.0,0.0,;2.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,;0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,;0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,;
-215.0,23.0,1.0,4.0,-2.0,-1.0,-0.0,0.0,;14.0,-7.0,-11.0,2.0,-0.0,0.0,-0.0,0.0,;4.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,-0.0,;1.0,2.0,2.0,-2.0,-0.0,0.0,0.0,-0.0,;-1.0,-3.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,;-2.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,;-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,;0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,;
-224.0,10.0,14.0,-8.0,-0.0,-3.0,0.0,-0.0,;-7.0,19.0,-2.0,-1.0,-4.0,-2.0,1.0,0.0,;12.0,-12.0,0.0,2.0,1.0,1.0,-1.0,-0.0,;-2.0,-7.0,4.0,2.0,1.0,0.0,-0.0,-0.0,;-8.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,;1.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,;0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,;0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,;
-184.0,-23.0,13.0,7.0,-3.0,-1.0,1.0,-0.0,;15.0,-3.0,-15.0,0.0,1.0,0.0,-0.0,-0.0,;19.0,1.0,-0.0,-2.0,0.0,-0.0,-0.0,0.0,;3.0,3.0,2.0,1.0,1.0,-0.0,-0.0,-0.0,;-10.0,-7.0,-4.0,2.0,-0.0,0.0,-0.0,-0.0,;-3.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,;-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,;0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,;
-161.0,24.0,-6.0,0.0,-0.0,-0.0,-1.0,0.0,;-5.0,7.0,-7.0,1.0,-7.0,-0.0,-0.0,-0.0,;9.0,1.0,-7.0,1.0,2.0,0.0,-0.0,-0.0,;7.0,10.0,-3.0,1.0,-0.0,-1.0,-0.0,0.0,;3.0,-1.0,-3.0,-2.0,-2.0,1.0,-0.0,-0.0,;-3.0,-2.0,-1.0,0.0,1.0,-0.0,0.0,0.0,;-1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,;
-157.0,-76.0,40.0,9.0,-4.0,-1.0,1.0,0.0,;-72.0,46.0,-4.0,-20.0,4.0,1.0,1.0,-0.0,;2.0,5.0,-20.0,6.0,3.0,-3.0,-0.0,0.0,;-9.0,-9.0,3.0,-1.0,-2.0,0.0,0.0,0.0,;-3.0,1.0,-1.0,-0.0,1.0,0.0,-1.0,-0.0,;4.0,-3.0,-1.0,1.0,-1.0,-0.0,0.0,-0.0,;0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,;-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,;
